game,ply,side_to_move,chosen_idx,n_legal,n_empties,i_move_bits,log2_m_bits,p_chosen,total_raw_count,chosen_raw_count,in_book,chosen_in_book,a1_minus_energy
9,31,-1,11,10,29,6.643856189774724,3.321928094887362,0.1,0,0,0,0,2.125
9,32,1,4,11,28,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,7.249999999999999
9,33,-1,2,9,27,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,8.375
9,34,1,50,10,26,6.643856189774724,3.321928094887362,0.1,0,0,0,0,7.000000000000001
9,35,-1,49,7,25,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,3.375
9,36,1,3,13,24,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,1.1249999999999998
9,37,-1,6,7,23,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,7.000000000000001
9,38,1,52,12,22,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,6.625000000000001
9,39,-1,15,8,21,6.0,3.0,0.125,0,0,0,0,9.0
9,40,1,47,12,20,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,4.875000000000001
9,41,-1,55,10,19,6.643856189774724,3.321928094887362,0.1,0,0,0,0,9.249999999999998
9,42,1,46,11,18,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,10.375000000000002
9,43,-1,60,9,17,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,13.5
9,44,1,56,7,16,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,9.125
9,45,-1,48,5,15,4.643856189774724,2.321928094887362,0.2,0,0,0,0,12.375
9,46,1,57,6,14,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,11.250000000000002
9,47,-1,58,5,13,4.643856189774724,2.321928094887362,0.2,0,0,0,0,10.875
9,48,1,59,5,12,4.643856189774724,2.321928094887362,0.2,0,0,0,0,8.5
9,49,-1,61,6,11,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,12.875
9,50,1,62,3,10,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,9.249999999999998
9,51,-1,9,5,9,4.643856189774724,2.321928094887362,0.2,0,0,0,0,9.125
9,52,1,10,4,8,4.0,2.0,0.25,0,0,0,0,7.875
9,53,-1,1,4,7,4.0,2.0,0.25,0,0,0,0,9.75
9,54,1,0,4,6,4.0,2.0,0.25,0,0,0,0,7.375
9,55,-1,8,3,5,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,9.125
9,56,1,7,3,4,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,12.999999999999998
9,57,-1,14,2,3,2.0,1.0,0.5,0,0,0,0,8.25
9,58,1,63,2,2,2.0,1.0,0.5,0,0,0,0,7.5
9,59,-1,54,1,1,0.0,0.0,1.0,0,0,0,0,15.249999999999998
10,0,1,19,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
10,1,-1,18,3,59,3.090070792267306,1.584962500721156,0.35230374317650115,61549,21684,1,1,1.1249999999999998
10,2,1,26,4,58,2.0238777851547174,2.0,0.9835853928439691,21684,21331,1,1,0.37499999999999994
10,3,-1,34,2,57,2.0,1.0,0.5,42662,21331,1,1,1.7500000000000002
10,4,1,45,9,56,7.189951911135342,3.169925001442312,0.06163839431749147,21390,1318,1,1,0.37499999999999994
10,5,-1,20,7,55,4.384715700045422,2.807354922057604,0.3350943396226415,1318,443,1,1,1.1249999999999998
10,6,1,42,6,54,2.698566609228016,2.584962500721156,0.9242761692650334,443,414,1,1,2.0000000000000004
10,7,-1,29,6,53,4.216254052497785,2.584962500721156,0.3227990970654628,437,142,1,1,3.2499999999999996
10,8,1,33,8,52,3.286304185156641,3.0,0.82,142,122,1,1,3.375
10,9,-1,41,7,51,3.326729081151184,2.807354922057604,0.6976744186046512,122,89,1,1,1.4999999999999998
10,10,1,11,9,50,4.740240726199067,3.169925001442312,0.336734693877551,89,32,1,1,3.6250000000000004
10,11,-1,37,13,49,8.192292814470767,3.700439718141092,0.044444444444444446,32,1,1,1,2.9999999999999996
10,12,1,43,13,48,6.507794640198696,3.700439718141092,0.14285714285714285,1,1,1,1,3.875
10,13,-1,25,13,47,7.507794640198696,3.700439718141092,0.07142857142857142,1,0,1,0,2.0000000000000004
10,14,1,10,14,46,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,1.6249999999999998
10,15,-1,51,13,45,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,2.5000000000000004
10,16,1,50,14,44,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,0.875
10,17,-1,44,14,43,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,2.9999999999999996
10,18,1,52,15,42,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,1.375
10,19,-1,61,14,41,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,0.5000000000000001
10,20,1,53,13,40,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,2.625
10,21,-1,17,13,39,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,1.4999999999999998
10,22,1,16,15,38,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,2.625
10,23,-1,24,13,37,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,1.4999999999999998
10,24,1,40,13,36,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,2.125
10,25,-1,8,13,35,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,3.2499999999999996
10,26,1,30,9,34,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,3.375
10,27,-1,38,15,33,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,3.2499999999999996
10,28,1,13,10,32,6.643856189774724,3.321928094887362,0.1,0,0,0,0,3.375
10,29,-1,21,16,31,8.0,4.0,0.0625,0,0,0,0,2.75
10,30,1,22,9,30,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,2.9999999999999996
10,31,-1,4,17,29,8.174925682500678,4.087462841250339,0.058823529411764705,0,0,0,0,4.625
10,32,1,32,10,28,6.643856189774724,3.321928094887362,0.1,0,0,0,0,5.000000000000001
10,33,-1,48,17,27,8.174925682500678,4.087462841250339,0.058823529411764705,0,0,0,0,4.625
10,34,1,47,10,26,6.643856189774724,3.321928094887362,0.1,0,0,0,0,4.499999999999999
10,35,-1,5,16,25,8.0,4.0,0.0625,0,0,0,0,4.875000000000001
10,36,1,46,7,24,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,4.499999999999999
10,37,-1,23,13,23,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,5.875000000000001
10,38,1,12,7,22,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,6.25
10,39,-1,2,11,21,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,12.125
10,40,1,9,6,20,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,13.75
10,41,-1,39,10,19,6.643856189774724,3.321928094887362,0.1,0,0,0,0,23.500000000000004
10,42,1,31,5,18,4.643856189774724,2.321928094887362,0.2,0,0,0,0,15.375000000000002
10,43,-1,55,12,17,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,17.0
10,44,1,6,5,16,4.643856189774724,2.321928094887362,0.2,0,0,0,0,23.124999999999996
10,45,-1,3,12,15,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,22.999999999999996
10,46,1,14,5,14,4.643856189774724,2.321928094887362,0.2,0,0,0,0,14.375
10,47,-1,62,11,13,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,19.124999999999996
10,48,1,49,3,12,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,20.75
10,49,-1,0,10,11,6.643856189774724,3.321928094887362,0.1,0,0,0,0,21.5
10,50,1,1,2,10,2.0,1.0,0.5,0,0,0,0,16.75
10,51,-1,56,8,9,6.0,3.0,0.125,0,0,0,0,10.625000000000002
10,52,1,57,2,8,2.0,1.0,0.5,0,0,0,0,8.375
10,53,-1,58,6,7,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,10.000000000000002
10,54,1,60,3,6,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,6.875
10,55,-1,59,4,5,4.0,2.0,0.25,0,0,0,0,9.0
10,56,1,54,1,4,0.0,0.0,1.0,0,0,0,0,8.875
10,57,-1,63,3,3,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,14.625000000000002
10,59,-1,7,2,2,2.0,1.0,0.5,0,0,0,0,11.875
10,60,1,15,1,1,0.0,0.0,1.0,0,0,0,0,37.625
11,0,1,37,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
11,1,-1,29,3,59,8.18841892558943,1.584962500721156,0.010283987522744996,61549,632,1,1,1.1249999999999998
11,2,1,20,5,58,2.5656152945870385,2.321928094887362,0.8445839874411303,632,537,1,1,0.0
11,3,-1,13,4,57,4.909559782384504,2.0,0.133086876155268,537,71,1,1,1.1249999999999998
11,4,1,12,7,56,3.5691951848628394,2.807354922057604,0.5897435897435898,71,45,1,1,1.2500000000000002
11,5,-1,45,3,55,2.7930706960513563,1.584962500721156,0.43283582089552236,64,28,1,1,1.375
11,6,1,19,9,54,4.017921907997263,3.169925001442312,0.5555555555555556,36,24,1,1,0.6250000000000001
11,7,-1,26,6,53,3.68449817427207,2.584962500721156,0.4666666666666667,24,13,1,1,1.4999999999999998
11,8,1,21,9,52,4.307428525192247,3.169925001442312,0.45454545454545453,13,9,1,1,1.6249999999999998
11,9,-1,4,7,51,3.6374299206152916,2.807354922057604,0.5625,9,8,1,1,0.37499999999999994
11,10,1,46,7,50,6.714245517666123,2.807354922057604,0.06666666666666667,8,0,1,0,2.5000000000000004
11,11,-1,38,9,49,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,0.37499999999999994
11,12,1,44,9,48,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,1.7500000000000002
11,13,-1,30,12,47,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.1250000000000004
11,14,1,39,10,46,6.643856189774724,3.321928094887362,0.1,0,0,0,0,2.75
11,15,-1,11,9,45,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,1.1249999999999998
11,16,1,23,11,44,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.0000000000000004
11,17,-1,31,8,43,6.0,3.0,0.125,0,0,0,0,1.6249999999999998
11,18,1,22,9,42,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,2.25
11,19,-1,42,8,41,6.0,3.0,0.125,0,0,0,0,1.375
11,20,1,5,8,40,6.0,3.0,0.125,0,0,0,0,1.6249999999999998
11,21,-1,6,8,39,6.0,3.0,0.125,0,0,0,0,2.9999999999999996
11,22,1,3,8,38,6.0,3.0,0.125,0,0,0,0,1.6249999999999998
11,23,-1,2,8,37,6.0,3.0,0.125,0,0,0,0,2.0000000000000004
11,24,1,34,8,36,6.0,3.0,0.125,0,0,0,0,2.625
11,25,-1,41,9,35,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,1.7500000000000002
11,26,1,18,7,34,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,1.6249999999999998
11,27,-1,10,9,33,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,4.375
11,28,1,25,8,32,6.0,3.0,0.125,0,0,0,0,2.5000000000000004
11,29,-1,24,12,31,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,4.125000000000001
11,30,1,33,7,30,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,1.7500000000000002
11,31,-1,43,9,29,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,8.125
11,32,1,17,9,28,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,5.000000000000001
11,33,-1,16,12,27,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,7.375
11,34,1,51,9,26,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,6.25
11,35,-1,40,13,25,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,12.375
11,36,1,32,4,24,4.0,2.0,0.25,0,0,0,0,8.000000000000002
11,37,-1,50,12,23,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,9.875
11,38,1,1,7,22,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,5.5
11,39,-1,0,10,21,6.643856189774724,3.321928094887362,0.1,0,0,0,0,9.875
11,40,1,14,7,20,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,10.625000000000002
11,41,-1,8,11,19,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,16.875
11,42,1,9,6,18,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,16.500000000000004
11,43,-1,60,9,17,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,18.249999999999996
11,44,1,57,5,16,4.643856189774724,2.321928094887362,0.2,0,0,0,0,15.875000000000002
11,45,-1,58,10,15,6.643856189774724,3.321928094887362,0.1,0,0,0,0,17.25
11,46,1,49,3,14,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,16.125
11,47,-1,53,8,13,6.0,3.0,0.125,0,0,0,0,22.375000000000004
11,48,1,59,5,12,4.643856189774724,2.321928094887362,0.2,0,0,0,0,11.250000000000002
11,49,-1,52,8,11,6.0,3.0,0.125,0,0,0,0,13.625
11,50,1,61,4,10,4.0,2.0,0.25,0,0,0,0,13.5
11,51,-1,56,7,9,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,14.125
11,52,1,54,3,8,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,13.875
11,53,-1,48,7,7,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,16.125
11,55,-1,55,6,6,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,15.249999999999998
11,56,1,47,3,5,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,7.625000000000001
11,57,-1,62,4,4,4.0,2.0,0.25,0,0,0,0,8.000000000000002
11,58,1,63,3,3,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,16.125
11,59,-1,15,1,2,0.0,0.0,1.0,0,0,0,0,11.375
11,60,1,7,1,1,0.0,0.0,1.0,0,0,0,0,15.249999999999998
12,0,1,44,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
12,1,-1,29,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998
12,2,1,20,5,58,4.496253552987338,2.321928094887362,0.2215454406442734,39233,8692,1,1,0.0
12,3,-1,43,4,57,2.0405471857299635,2.0,0.9722861085556578,8692,8454,1,1,1.1249999999999998
12,4,1,34,5,56,2.609976286759761,2.321928094887362,0.819009339165386,8454,6927,1,1,1.0
12,5,-1,21,11,55,3.5937986443852172,3.4594316186372973,0.9110694724704526,6927,6320,1,1,0.12500000000000003
12,6,1,26,9,54,3.5423896769832375,3.169925001442312,0.7724617085109743,6324,4891,1,1,1.375
12,7,-1,45,9,53,3.6878669908428314,3.169925001442312,0.6983673469387756,4891,3421,1,1,0.7499999999999999
12,8,1,37,9,52,3.19410125948436,3.169925001442312,0.9833819241982508,3421,3372,1,1,1.0
12,9,-1,30,9,51,3.2461506638940425,3.169925001442312,0.9485359361135759,3372,3206,1,1,2.125
12,10,1,50,9,50,4.276529573523081,3.169925001442312,0.4643856920684292,3206,1492,1,1,2.25
12,11,-1,19,9,49,3.2158217091434063,3.169925001442312,0.9686875416389074,1492,1453,1,1,2.3749999999999996
12,12,1,52,11,48,5.81526012014295,3.4594316186372973,0.1953551912568306,1453,285,1,1,2.75
12,13,-1,18,9,47,3.209726009500287,3.169925001442312,0.9727891156462585,285,285,1,1,2.125
12,14,1,46,10,46,4.100234484434468,3.321928094887362,0.5830508474576271,285,171,1,1,3.375
12,15,-1,53,10,45,4.9637929868429955,3.321928094887362,0.32044198895027626,171,57,1,1,1.7500000000000002
12,16,1,11,12,44,5.606024116248985,3.584962500721156,0.2463768115942029,57,16,1,1,3.375
12,17,-1,10,15,43,5.401655287358096,3.9068905956085187,0.3548387096774194,16,10,1,1,2.9999999999999996
12,18,1,12,14,42,7.39231742277876,3.807354922057604,0.08333333333333333,10,1,1,1,2.3749999999999996
12,19,-1,4,14,41,7.714245517666123,3.807354922057604,0.06666666666666667,1,0,1,0,8.75
12,20,1,3,14,40,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,8.375
12,21,-1,2,13,39,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,8.75
12,22,1,13,13,38,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,7.375
12,23,-1,5,14,37,4.07605807797809,3.807354922057604,0.8300653594771242,139,126,1,1,9.0
12,24,1,38,13,36,4.280221979756568,3.700439718141092,0.6690647482014388,126,92,1,1,9.375
12,25,-1,47,11,35,3.8421513976434127,3.4594316186372973,0.7669902912621359,92,78,1,1,13.5
12,26,1,61,13,34,4.375344344175047,3.700439718141092,0.6263736263736264,78,56,1,1,8.125
12,27,-1,51,10,33,3.6384017596826164,3.321928094887362,0.803030303030303,56,52,1,1,7.5
12,28,1,42,8,32,3.202816882999687,3.0,0.8688524590163934,53,52,1,1,3.875
12,29,-1,60,10,31,3.5482039507110383,3.321928094887362,0.8548387096774194,52,52,1,1,2.625
12,30,1,59,8,30,3.1789701410453195,3.0,0.8833333333333333,52,52,1,1,5.25
12,31,-1,17,10,29,3.7842713089445628,3.321928094887362,0.7258064516129032,52,44,1,1,2.125
12,32,1,31,10,28,3.650550842348733,3.321928094887362,0.7962962962962963,44,42,1,1,6.499999999999999
12,33,-1,33,9,27,3.484798338795724,3.169925001442312,0.803921568627451,42,40,1,1,7.125
12,34,1,32,11,26,4.177660650221918,3.4594316186372973,0.6078431372549019,40,30,1,1,9.249999999999998
12,35,-1,55,8,25,6.247927513443585,3.0,0.10526315789473684,30,3,1,1,2.625
12,36,1,23,9,24,5.169925001442312,3.169925001442312,0.25,3,2,1,1,4.750000000000001
12,37,-1,57,9,23,5.6293566200796095,3.169925001442312,0.18181818181818182,2,1,1,1,4.375
12,38,1,39,11,22,7.044394119358453,3.4594316186372973,0.08333333333333333,1,0,1,0,7.749999999999999
12,39,-1,15,7,21,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,6.875
12,40,1,58,9,20,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,7.5
12,41,-1,62,6,19,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,6.374999999999999
12,42,1,22,7,18,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,19.250000000000004
12,43,-1,25,6,17,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,13.875
12,44,1,16,6,16,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,13.25
12,45,-1,40,8,15,6.0,3.0,0.125,0,0,0,0,13.875
12,46,1,24,8,14,6.0,3.0,0.125,0,0,0,0,14.749999999999998
12,47,-1,8,4,13,4.0,2.0,0.25,0,0,0,0,16.125
12,48,1,41,6,12,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,26.249999999999996
12,49,-1,48,3,11,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,26.625000000000004
12,50,1,9,5,10,4.643856189774724,2.321928094887362,0.2,0,0,0,0,27.5
12,51,-1,54,5,9,4.643856189774724,2.321928094887362,0.2,0,0,0,0,30.25
12,52,1,14,3,8,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,28.000000000000004
12,53,-1,7,5,7,4.643856189774724,2.321928094887362,0.2,0,0,0,0,29.749999999999996
12,54,1,6,3,6,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,32.00000000000001
12,55,-1,49,3,5,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,30.624999999999996
12,56,1,63,3,4,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,27.374999999999996
12,57,-1,1,1,3,0.0,0.0,1.0,0,0,0,0,23.124999999999996
12,58,1,56,2,2,2.0,1.0,0.5,0,0,0,0,22.999999999999996
12,60,1,0,1,1,0.0,0.0,1.0,0,0,0,0,16.249999999999996
13,0,1,19,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
13,1,-1,18,3,59,3.090070792267306,1.584962500721156,0.35230374317650115,61549,21684,1,1,1.1249999999999998
13,2,1,26,4,58,2.0238777851547174,2.0,0.9835853928439691,21684,21331,1,1,0.37499999999999994
13,3,-1,20,2,57,2.0,1.0,0.5,42662,21331,1,1,1.7500000000000002
13,4,1,10,9,56,6.461763195998925,3.169925001442312,0.10210757512033272,21390,2184,1,1,0.37499999999999994
13,5,-1,43,8,55,3.8983597381241624,3.0,0.5364963503649635,2184,1175,1,1,0.5000000000000001
13,6,1,21,6,54,5.251596939010282,2.584962500721156,0.15749364944961897,1175,185,1,1,4.875000000000001
13,7,-1,12,8,53,3.5263678468103077,3.0,0.694300518134715,185,133,1,1,5.625
13,8,1,29,8,52,4.306661338234052,3.0,0.40425531914893614,133,56,1,1,5.25
13,9,-1,11,9,51,3.6687308584137535,3.169925001442312,0.7076923076923077,56,45,1,1,1.375
13,10,1,3,9,50,4.465380884968484,3.169925001442312,0.4074074074074074,45,21,1,1,2.75
13,11,-1,5,13,49,6.202940058670276,3.700439718141092,0.17647058823529413,21,5,1,1,2.3749999999999996
13,12,1,2,8,48,4.115477217419936,3.0,0.46153846153846156,5,5,1,1,2.9999999999999996
13,13,-1,25,10,47,6.228818690495881,3.321928094887362,0.13333333333333333,5,1,1,1,2.3749999999999996
13,14,1,34,10,46,6.78135971352466,3.321928094887362,0.09090909090909091,1,0,1,0,2.5000000000000004
13,15,-1,37,9,45,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,1.875
13,16,1,4,13,44,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,2.5000000000000004
13,17,-1,1,8,43,6.0,3.0,0.125,0,0,0,0,2.875
13,18,1,42,11,42,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,3.5
13,19,-1,17,9,41,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,4.750000000000001
13,20,1,44,12,40,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.1250000000000004
13,21,-1,45,10,39,6.643856189774724,3.321928094887362,0.1,0,0,0,0,8.000000000000002
13,22,1,30,9,38,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,3.7500000000000004
13,23,-1,46,12,37,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,6.625000000000001
13,24,1,38,8,36,6.0,3.0,0.125,0,0,0,0,5.749999999999999
13,25,-1,33,13,35,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,7.875
13,26,1,40,11,34,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.750000000000001
13,27,-1,39,12,33,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,11.875
13,28,1,14,15,32,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,11.5
13,29,-1,31,11,31,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,11.75
13,30,1,53,11,30,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,13.124999999999998
13,31,-1,13,11,29,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,13.5
13,32,1,47,9,28,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,10.625000000000002
13,33,-1,32,13,27,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,9.0
13,34,1,24,6,26,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,8.125
13,35,-1,16,15,25,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,3.5
13,36,1,8,4,24,4.0,2.0,0.25,0,0,0,0,4.125000000000001
13,37,-1,22,15,23,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,4.0
13,38,1,15,3,22,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,2.3749999999999996
13,39,-1,23,14,21,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,2.5000000000000004
13,40,1,9,3,20,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,1.875
13,41,-1,50,11,19,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.125000000000001
13,42,1,57,8,18,6.0,3.0,0.125,0,0,0,0,1.7500000000000002
13,43,-1,52,10,17,6.643856189774724,3.321928094887362,0.1,0,0,0,0,6.125
13,44,1,54,5,16,4.643856189774724,2.321928094887362,0.2,0,0,0,0,7.749999999999999
13,45,-1,41,7,15,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,5.999999999999999
13,46,1,61,7,14,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,6.875
13,47,-1,59,7,13,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,4.0
13,48,1,51,6,12,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,5.125000000000001
13,49,-1,0,8,11,6.0,3.0,0.125,0,0,0,0,3.5
13,50,1,58,5,10,4.643856189774724,2.321928094887362,0.2,0,0,0,0,8.75
13,51,-1,49,8,9,6.0,3.0,0.125,0,0,0,0,10.625000000000002
13,52,1,48,3,8,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,14.375
13,53,-1,56,6,7,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,16.500000000000004
13,54,1,6,1,6,0.0,0.0,1.0,0,0,0,0,24.75
13,55,-1,7,5,5,4.643856189774724,2.321928094887362,0.2,0,0,0,0,25.125000000000004
13,57,-1,62,4,4,4.0,2.0,0.25,0,0,0,0,31.375
13,58,1,63,2,3,2.0,1.0,0.5,0,0,0,0,30.0
13,59,-1,55,2,2,2.0,1.0,0.5,0,0,0,0,18.750000000000004
13,61,-1,60,1,1,0.0,0.0,1.0,0,0,0,0,25.625
14,0,1,19,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0
14,1,-1,34,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998
14,2,1,43,5,58,4.496253552987338,2.321928094887362,0.2215454406442734,39233,8692,1,1,0.0
14,3,-1,20,4,57,2.0405471857299635,2.0,0.9722861085556578,8692,8454,1,1,1.1249999999999998
14,4,1,29,5,56,2.609976286759761,2.321928094887362,0.819009339165386,8454,6927,1,1,1.0
14,5,-1,42,11,55,3.5937986443852172,3.4594316186372973,0.9110694724704526,6927,6320,1,1,0.12500000000000003
14,6,1,37,9,54,3.5423896769832375,3.169925001442312,0.7724617085109743,6324,4891,1,1,1.375
14,7,-1,18,9,53,3.6878669908428314,3.169925001442312,0.6983673469387756,4891,3421,1,1,0.7499999999999999
14,8,1,26,9,52,3.19410125948436,3.169925001442312,0.9833819241982508,3421,3372,1,1,1.0
14,9,-1,33,9,51,3.2461506638940425,3.169925001442312,0.9485359361135759,3372,3206,1,1,2.125
14,10,1,12,9,50,4.9287443204393115,3.169925001442312,0.2954898911353033,3206,949,1,1,2.25
14,11,-1,44,10,49,3.7334596506646704,3.321928094887362,0.7518248175182481,949,720,1,1,2.125
14,12,1,11,12,48,3.898538515174738,3.584962500721156,0.8046448087431693,720,588,1,1,2.5000000000000004
14,13,-1,45,9,47,3.194295429597065,3.169925001442312,0.983249581239531,588,586,1,1,2.125
14,14,1,52,10,46,5.575312330687437,3.321928094887362,0.20973154362416108,586,124,1,1,3.375
